"","ENSG00000228978.2","ENSG00000231314.7","ENSG00000204490.3","ENSG00000204487.8","ENSG00000228849.3","ENSG00000236925.7","ENSG00000228321.3","ENSG00000223448.7","ENSG00000223952.3","ENSG00000236237.7","ENSG00000206439.5","ENSG00000206437.10","ENSG00000230108.3","ENSG00000238114.7","ENSG00000262795.5","ENSG00000028137.18","ENSG00000188257.10","ENSG00000119535.17","ENSG00000177606.6","ENSG00000116678.19","ENSG00000184371.13","ENSG00000143575.14","ENSG00000134470.20","ENSG00000134460.15","ENSG00000107968.9","ENSG00000026103.21","ENSG00000107447.7","ENSG00000026508.17","ENSG00000110395.6","ENSG00000010278.12","ENSG00000067182.7","ENSG00000111321.10","ENSG00000175899.14","ENSG00000139567.12","ENSG00000135503.12","ENSG00000170581.13","ENSG00000139269.2","ENSG00000179295.17","ENSG00000213928.8","ENSG00000006327.13","ENSG00000185338.4","ENSG00000077238.13","ENSG00000141506.13","ENSG00000108688.11","ENSG00000168610.14","ENSG00000259207.7","ENSG00000177885.13","ENSG00000184557.4","ENSG00000175354.18","ENSG00000105246.5","ENSG00000105397.13","ENSG00000096996.15","ENSG00000105329.9","ENSG00000115386.5","ENSG00000115590.13","ENSG00000115594.11","ENSG00000115604.10","ENSG00000125538.11","ENSG00000115145.9","ENSG00000115232.13","ENSG00000115415.18","ENSG00000196396.9","ENSG00000243646.9","ENSG00000142166.12","ENSG00000159128.14","ENSG00000177663.13","ENSG00000100292.16","ENSG00000100368.13","ENSG00000172936.12","ENSG00000163823.3","ENSG00000056736.9","ENSG00000004468.12","ENSG00000163739.4","ENSG00000163737.3","ENSG00000163734.4","ENSG00000138755.5","ENSG00000169245.5","ENSG00000169248.12","ENSG00000156234.7","ENSG00000137462.6","ENSG00000145431.10","ENSG00000145623.12","ENSG00000134352.19","ENSG00000164400.5","ENSG00000125347.13","ENSG00000170458.13","ENSG00000232810.3","ENSG00000227507.2","ENSG00000030110.12","ENSG00000137193.13","ENSG00000146072.6","ENSG00000027697.13","ENSG00000136244.11","ENSG00000135218.17","ENSG00000104432.13","ENSG00000122756.14","ENSG00000205755.11","ENSG00000198223.16","ENSG00000185291.11","ENSG00000147168.12","ENSG00000131724.10","ENSG00000124334.17"
"GTEX-R55C-0005-SM-3GAE9.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.3953020395773,0.146552163079908,657.140548352308,0.19376992685942,0.197880507893589,0.617832085729395,6.2387622297977,0.558722840287218,0.440594743012592,4.8993388827098,5.04499800730211,0,41.4800278676187,11.5781063390867,8.54988804162054,75.3735115404544,7.04732584564222,0.606004519377263,0.195984440309242,6.37001096498968,6.65622060490451,0.0728035068478778,1.64087784282834,16.9154098111925,1.78167673008402,0.649548430739204,73.426664536762,22.9745149251402,0,27.1482486277667,6.96873212424125,61.9387296892509,35.1252288776623,2.50155547708691,0.427380399428255,22.1511898339777,1.07887200039941,48.9016889139745,0,454.219610360446,19.8375101842875,34.8377762973778,10.3689442256634,2.37755285331612,1.56966148370698,9.01599657170191,14.6389367639054,37.416308230367,13.4598169654692,76.7146661891556,48.0708448909901,10.3134265137371,45.0364404453027,98.0649343616048,13.563185360105,0.153536197477287,0.652423767739885,2.64639483442264,133.509532797419,0.0741896934924577,0.0100138035194503,0.0466629619783911,0,0,113.167948649234,1.90833409963192,0.0611939150115282,2.74319159563281,0,25.210851377849,51.0640264941473,0.982260918017683,20.2879006939014,8.39756114489602,53.4102037026834,0.0152644348502331,135.18276419899,0.0132613927710459,6.58073705453595,0.0808898043729185,0.0129975469650848,0,47.1959187953056,1.39595934676408,68.1571395602983,27.4440974487933,0.0219151930058258
"GTEX-QMR6-0005-SM-32PKY.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0985346565754,0.283684435232757,84.5651871089981,4.0593569825145,0.0210205924963586,0.275706137739477,1.56655843649922,0.0904322201265677,0.11287978747651,0.38163670811738,0.196688097435361,0,3.31224038483409,0.475870672485443,0.479964354510105,3.1852299114824,0.646985720321841,1.31032969673025,0.130409003150773,0.976598625288866,0.870493049797029,0.00990896089069642,0.357332113794358,3.09464370442323,0.129331242794155,0.146329063275672,8.24187152713628,1.69955313022742,0,4.5091282028652,0.305962282395366,3.30683204380932,3.99942913433599,0.198565783258299,0.162872756696377,2.69510422843788,0.653396604474703,11.4685817594855,0,42.2126570729003,0.523021900126467,2.73841748612323,0.376338878014386,0.255893079961025,0.189061619323185,0.918031749197695,2.14399899895581,1.43859679896954,1.37026256748055,4.75384072542122,2.07964810167639,6.7825498248048,1.95385881738841,4.95803266747749,1.79406254193107,0.118007309093284,0.287641739991201,0.783771281562724,19.0926317797742,0.0134635047703694,0,0,0,0,9.38944822685563,0.042732726029608,0.104110388505191,0.520860284959412,0,2.14518394253774,13.464575568734,0,1.84897337010927,0.796860537089301,34.020155498715,0.191136826972279,11.3529288963378,0,1.08691945501191,0.0176152813003831,0.212284583743129,0,3.32296874109702,0.20965275147684,14.0501526003311,1.53750945659336,0
"GTEX-POMQ-0006-SM-33HBY.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.2021819393242,1.47267303821679,414.067885738411,2.22098624706508,0.250408270669896,2.19840892083747,7.62405475466916,1.30818480615805,0.485237273280932,3.58332717602209,6.28293962897123,0.0264914494437419,41.4651373674225,6.80158261466998,3.65007043918008,47.7996632488288,6.11005033178293,5.7936600749633,0.528630566161906,3.41541361137749,12.3654748708828,0.0086635386903912,2.70764265161803,26.5749596533747,1.92229296786148,0.831593630130326,54.0803029107761,13.2238426293381,0,15.8910997754595,2.07466514198539,56.9213505450102,33.6682098354023,3.10231293780627,0.162744979137255,17.6708176365433,2.2303975985601,56.61338922342,0.0151423589284229,54.0771431636936,7.01785163000996,7.45873362172091,12.5034507372631,2.20001938606744,2.42659128682732,22.5043396869695,11.5380390832665,26.2469219486565,9.7832952226011,58.9918935060725,34.0440397186324,8.91683462511671,50.2820956166942,81.4262415139807,26.0344889163175,0.197752827677807,0.704931479654698,1.31005940960603,32.2614976606639,0.0941705963101558,0.0857974899137829,0.333170524891958,0.0273800515215194,0.0365067353620258,48.5531627061882,1.27030123533274,0.51702269577881,4.73667230093921,0.0331900497478138,30.2736023285902,83.9292943044902,4.36381823533905,50.8968223662701,4.46364156386896,73.8430332479919,0.283366396915062,66.4240688886424,0.050498925377534,11.7600664276881,0.0770063949042732,0.358833020082593,0.0259906160711736,21.285194862121,6.78218286741467,86.368229737992,11.614452523004,0.0312946116032701
"GTEX-S32W-0004-SM-2XCE9.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8588863025618,0.121138179421824,1.01405080420474,10.0977783576416,0.197475475425111,3.19758232164084,22.673181490943,3.97395064310635,5.48695212053304,18.9606817309001,23.9129343889764,0.0258770071406914,104.496984633418,9.92988049293505,0.525917421876046,6.17959729575532,1.95423322748203,0.615486884754252,0.222747634482491,1.55599489931994,32.2640828023531,0.0423129834837839,17.358589684831,31.3184220196734,0.138066715588321,10.6016302707978,17.1728758236415,28.4788702242428,0,43.1190813520685,6.2712579344514,63.4513872327363,3.14501232140571,6.28559644768538,257.750428650468,29.6962363838785,5.34277713742428,55.2530203933109,0,6.11091460265902,1.76149971776266,36.1356086689753,2.83496989341352,3.58043949279507,15.7880661030361,217.421067887069,40.2452073510419,14.1823295987125,10.8643101120864,37.9100602436129,3.79501945891213,0.636542096650022,4.36301866596341,56.8052917048507,5.11041991405155,17.7208947583683,23.6313661093424,0.0393745818529656,0.0844858577507342,0.0459932024168034,1.16399311317161,59.4258867708646,0.0133724994972336,0.0356599986592896,1.87108012965293,0.0136857119832228,0.184940885157169,7.02671024700892,0,11.1428602529424,0.568196510981077,37.267336928214,33.6927399124058,16.7022276903097,8.0220982136767,1.02200861804282,63.7322403343115,1.18386369642788,0.277471101777498,5.88975024731282,0.0604328020860296,0.380816851354055,0.0466326640430945,42.4201021419718,131.594988367635,0.490218947717435,0.682702414428257
"GTEX-U3ZN-0006-SM-3DB7Y.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.157475531949,1.00114663529792,734.492909639407,2.32310561930094,0.178503971796296,0.963260635654429,9.35689560299376,0.979188871011601,1.12869353621335,4.23079848703356,6.19138383345769,0.0267325697337252,52.2291415490229,9.02558954897454,5.3451688098624,86.1235689962622,10.3628466030496,3.10899283511311,0.376547339392186,3.0388495298575,12.9785247638597,0.0699391409816332,1.54254121519482,44.7896807575908,1.7543682858045,2.21625005470829,75.6180399261576,20.5535851881658,0.0305426578881263,24.3781499232004,1.60765318320378,62.3019769835303,58.1348324643166,2.41075171340381,0.0821131269702586,27.5530579363306,1.90726746825684,67.1168304293391,0,86.648775000908,6.75796947388602,10.1364156282969,22.2376988160424,2.55493148341336,1.31441281109182,20.3446294192666,11.6495789088867,38.6275640266984,13.4322401960295,75.673294023931,40.6401092594993,12.3516921433054,76.2440583748086,110.871433075032,44.377710236825,0.234257561373019,0.672896412480566,5.04387485482126,46.9998409218161,0.0831492547553723,0.0288594676176493,0.224135321066777,0,0,81.0831937491174,0.504262394430086,0.249841836563536,3.81815436047479,0,26.5813742405908,180.650882093763,1.39969565895783,82.9900523711859,7.0423885310374,48.1656791536931,0.0733193706744173,95.81672515642,0.0636981966105679,5.84234695444485,0.0233121878751058,0.187292613151016,0,22.3735973956866,1.18689483001397,153.77593047917,24.4531840348192,0.105264831299732
"GTEX-WFON-0005-SM-3NMC9.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.305998692601,0.352190709550531,797.835834864836,0.518156285314584,0.052193609990558,0.582508116332255,6.92202202304857,0.987237941709883,0.297264241695422,1.2434836708033,1.37632015896377,0,25.3894428004916,4.12890699252742,3.18887438040634,85.4701018677864,13.2596513740916,0.447886638704861,0.294365746821748,2.84442249045843,5.67398420427795,0.0805212137846193,0.31111250691238,24.1164643246544,1.955950912766,1.959787746113,57.8210349524746,18.0621333415003,0,19.927903890398,1.76802155346838,50.6660444064659,47.5952824888428,0.806782772705451,0.462181733327605,33.6933666007662,1.35563402267451,110.630875813778,1.09462171782569,510.059702812647,9.15148661622018,7.66542347490865,8.53847367102408,0.770152936983511,0.180945975287421,5.00008402861802,11.8285085193828,20.0648843861429,8.0568496516091,42.4758923803335,30.0613422578269,16.5212455501411,17.5550739868951,63.4298847017822,16.129451705216,0.0799116061753217,0.263646775112441,1.14475568208458,96.9120800674322,0.0972495957380712,0.0492237347041012,0.0229375906614349,0.0141376344957272,0.0188501793276363,77.9566131255792,0.139864758075733,0.0827211242811046,0.693815215418161,0,20.8007801256231,138.820536496727,0.482839020605862,63.403505327162,11.0971482921524,54.5472394489224,0.0600269410132906,36.0081096508956,0.0260750184802779,2.12010007525346,0,0.0766687066352842,0,22.171295465531,1.67211011783148,84.5693011102298,15.1593340485021,0.107726064767762
"GTEX-1399R-0002-SM-62LD9.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0675365104704,0.17678439703676,0.00642547285900281,9.84524292480567,0.228645111255028,6.332697830662,29.6687920255384,5.51439597401151,2.06341234198763,12.8971025964228,19.6622430672132,0.0274646606128472,19.484140818916,11.7247384767096,0.886528275035124,2.85338965386288,0.776182797064988,0.364801591686559,0.0376113268948158,0.366462559410999,33.1398332793031,0.790399227879113,23.8643146161826,33.6467718469047,0.542189257834357,9.99202467318273,7.68205289600526,11.0903807074018,0,24.1361257638397,3.64848702222264,65.3920291111698,3.07053700180061,7.12903382079109,96.3412380872066,27.543952503239,5.16652568606311,54.9548180662757,0,0.176245723164773,0.321153896738452,5.39985638782083,0.166189583953837,3.4676515862595,25.94910217224,151.748189294661,43.0293683726703,10.6820137914458,9.85045486349798,23.4572697141829,3.17673358633504,11.7666371541203,7.07875261221949,25.2200494304972,3.63911278604398,3.36942025269686,18.3378674253726,0.020895181608231,0,0.0122037653737122,0.75112839696508,4.26005845441281,0,1.3625235403405,0.148296088899559,0.00968358854434735,0.351053031624876,6.77878189596275,0.412912152949439,10.3577514362879,0.201019180858825,34.8196508412865,13.5136149895953,18.8165455673051,13.3626967518,0.42183274002753,25.1947614279765,0.0261770472346712,0.109766324264455,2.37909383801641,0.02565623435743,0.336817852789395,0.0565642931890702,13.0174781926478,77.8848816237516,0.26014787861373,1.30858578237873
"GTEX-14PJ4-0006-SM-7RHFY.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.155300254503,0.150629331852693,887.863732951063,0.702639027368227,0.0647361679945634,0.674579200456579,9.44575221279694,1.08955493040173,0.255728387074849,4.54617394031667,1.78437142787126,0,49.4648932461673,6.60901590028242,3.76214905789646,111.017503386801,12.2863644822012,0.30613099406685,1.10286672407979,5.20110640745703,7.1959347628996,0.033673024765743,0.892655201059827,22.3639496048046,2.87047503527617,6.85806125721321,59.5985115462767,20.9107868782086,0,25.5423381928667,1.65779680785852,77.1603064323776,41.8870751230105,1.96931365092111,0.672083677713457,29.9078841771008,2.66920222721378,168.903861026982,0.0294272955561493,1060.37915090449,12.7460635151638,16.9790019570008,5.95175607069503,1.14133167186457,0.379061258730173,7.24154307855077,27.6547215448746,32.5968928669176,10.5052783088402,72.4731657128362,42.046129254399,33.3066818580525,24.9495646960868,102.370416507894,39.0706343177663,0.142026899635299,0.703486223087378,1.70381997707913,55.8887192298805,0.0457522170656671,0,0,0,0,93.1363394603714,0.571788189623552,0.0283033648365529,0.808522229389252,0,21.3716252793452,267.06616477673,1.15093032440668,28.0266233857447,11.4513021393962,53.7972380424583,0.0494206667372049,59.7555230459678,0,3.80151055482213,0.0224478559114199,0.0240464636827843,0.0126273842871536,32.8694439658504,3.81457772000874,144.570785449445,14.2173313997417,0.0304085971451823
"GTEX-14PJO-0005-SM-9JGGY.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.274903769564,0.612782501661699,341.084380353685,14.8755548814401,0.0590281473126628,0.671778934372899,2.8388819968224,0.205996264059569,0.585191853759424,3.11109216634396,2.98011057496051,0,20.4669934398973,2.60333390569667,0.485127219980279,16.6611239828365,2.24018109410223,0.177912338162587,0.112677814169639,4.08750967612155,2.42965152356146,0.00856167923134297,0.716734338898949,5.93968189151863,0.949846036801913,0.906105227712212,36.7668851202205,8.2846565526166,0,18.3611876245465,2.16189220317698,16.7382462881005,28.3532659239739,1.15994609976264,0.502598576372645,9.15838643240001,1.11109600587769,30.7640992166658,0.134678936778256,117.147593022887,2.05545574837349,11.925309868299,1.74257549820488,0.386925567831892,0.986668243325492,3.31783811706332,8.66836652599634,7.29338166315112,5.20693720419875,25.7175344731384,13.1295568180573,18.0211243990503,19.7008348719233,19.2128782396941,9.94352360028891,0.0594780250748826,0.478236292644403,3.12709388314225,21.2832856216631,0.058164630199412,0,0,0.0135290685966976,0,51.2335777591695,0.124613534387176,0.190704423302544,1.51680485727986,0.0327998257719175,8.11242435248175,36.735596170004,0.739287719785176,9.21549033199315,1.05027651872736,37.9094590938145,0.323117059725301,60.4020975111296,0.0249525982431117,1.68942287970483,0.0304404043425696,0.0122280733692558,0,11.4778922425316,0.860448762749969,37.4482265875095,9.36417020394408,0
"GTEX-15SDE-0006-SM-7PC19.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.325620129946,0.15442057907398,575.493163136701,2.10952033721133,0.155615742746672,4.33664459566093,22.7719119464033,7.16727777697841,3.30983202137345,8.25178805039397,8.15529825443125,0.0263893180263343,44.7695921745948,8.05862338151097,6.83031382814616,72.0305297859067,13.0430801151025,0.44426152342767,0.764075476378354,3.97386026744747,56.8228929946431,0.0776712464894495,3.36780003199982,77.7029782849315,2.3936025365661,6.77578592334287,34.4120915743233,26.0718657106042,0.0603009677264556,29.4244190166327,7.71595071663112,84.2500801218096,48.213843866024,4.2294973299684,0.547146748050678,30.4455116674557,6.99230969007218,108.908976290907,0,48.3988164831719,5.52871674415053,6.49151761666129,9.95075039004368,3.0644383652422,3.13186863217836,82.0444725783425,22.5492641039415,36.2607565267796,13.2473790155978,81.074742781988,36.884515687796,25.2408944075101,51.1342437563571,103.427179807671,80.3462260165696,0.522452903888051,8.36962917587076,8.31190214168345,193.511995268631,0.199341031436419,0.113955624411528,2.36745393742714,0.204558707342497,0,98.5905172790686,0.451265359319625,0.0870472291295196,4.48039045612838,0.0330620934866145,68.8914278157219,385.414114817764,3.13604609185027,83.6704015277486,38.4181227380522,73.9691431906183,0.0651401413534604,64.3564130310568,0.163488776443476,9.0960209334199,0.0997223698294671,0.0616292457933813,0.0129452077482416,17.8538412491858,4.32142829883405,240.570645200164,19.6577361840824,0.270174343819131
